domain,task,encoder,num_samples,train_size,val_size,test_size,num_classes,min_class_frac,task_type,source,knn_accuracy,linear_accuracy,mlp_accuracy,tabicl_zeroshot_accuracy,xgboost_accuracy,knn_auroc,linear_auroc,mlp_auroc,tabicl_zeroshot_auroc,xgboost_auroc,ours_seed42_regime,ours_seed42_accuracy,ours_seed42_auroc,ours_seed123_regime,ours_seed123_accuracy,ours_seed123_auroc,ours_seed456_regime,ours_seed456_accuracy,ours_seed456_auroc,ours_seed789_regime,ours_seed789_accuracy,ours_seed789_auroc,ours_lodo_accuracy,ours_lodo_auroc
molecules,tdc_cyp2c9_substrate_carbonmangels,pubchem10m_bpe,669,468,66,135,2,0.2108,,Therapeutics Data Commons (ADME),0.6888888888888889,0.6518518518518519,0.7333333333333333,0.7333333333333333,0.7481481481481481,0.6710526315789475,0.5746066196418883,0.6592512208355942,0.6710526315789473,0.6275094953879544,seen,0.7481481481481481,0.5754205100379816,seen,0.7333333333333333,0.6671188279978295,seen,0.7407407407407407,0.6600651112316875,seen,0.7407407407407407,0.664134563212154,0.7333333333333333,0.665491047205643
molecules,tdc_cyp2c9_substrate_carbonmangels,smiles_bert,669,468,66,135,2,0.2108,,Therapeutics Data Commons (ADME),0.7333333333333333,0.6518518518518519,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.6901790558871406,0.5561584373304396,0.6218122626153011,0.6075691806836679,0.5946825827455237,seen,0.7037037037037037,0.534997287032013,seen,0.7037037037037037,0.6408030385241454,seen,0.7185185185185186,0.6386326641345632,seen,0.7185185185185186,0.6383613673358655,0.7037037037037037,0.5971242539338036
molecules,tdc_cyp2c9_veith,chemberta_77m_mtr,6000,4000,1000,1000,2,0.345,,Therapeutics Data Commons (ADME),0.741,0.777,0.784,0.795,0.781,0.7954898569095815,0.8488637714074445,0.8528206550204886,0.8685205480657925,0.8500653612031743,unseen_tasks,0.799,0.867367373976118,unseen_tasks,0.796,0.863344468945726,seen,0.789,0.8618831949084282,seen,0.784,0.8606595979735825,0.798,0.8610117121994375
molecules,tdc_cyp2c9_veith,chemberta_v2,6000,4000,1000,1000,2,0.345,,Therapeutics Data Commons (ADME),0.736,0.748,0.752,0.795,0.772,0.7729655500244279,0.8160599298412404,0.8292554104551517,0.8445437699989877,0.84074753850149,unseen_both,0.785,0.8475125330657265,unseen_both,0.781,0.8479174644254599,unseen_encoders,0.777,0.8497044441216729,unseen_encoders,0.78,0.8523761108103469,0.782,0.8474817230709641
molecules,tdc_cyp2c9_veith,chemberta_zinc_base,6000,4000,1000,1000,2,0.345,,Therapeutics Data Commons (ADME),0.71,0.737,0.764,0.766,0.767,0.7517594707723185,0.802120607925211,0.826896245141924,0.8257320674826913,0.8287140348328998,unseen_tasks,0.769,0.8365001606521155,unseen_tasks,0.761,0.8341982139005893,seen,0.757,0.8341586010501805,seen,0.771,0.8397572172412731,0.761,0.8344931095647428
molecules,tdc_cyp2c9_veith,pubchem10m_bpe,6000,4000,1000,1000,2,0.345,,Therapeutics Data Commons (ADME),0.742,0.774,0.793,0.785,0.793,0.7921645781891645,0.8302765417101308,0.8547484804070441,0.848672309297136,0.8592555424979864,unseen_tasks,0.799,0.8669316326216224,unseen_tasks,0.781,0.8605231537110638,seen,0.789,0.8585469126184533,seen,0.794,0.8608972750760345,0.792,0.858916632555601
molecules,tdc_cyp2c9_veith,smiles_bert,6000,4000,1000,1000,2,0.345,,Therapeutics Data Commons (ADME),0.72,0.737,0.744,0.744,0.751,0.7643805650553039,0.7847701794462124,0.8155097513633423,0.8188108222307316,0.8098407123270789,unseen_tasks,0.749,0.8191805421678792,unseen_tasks,0.748,0.8188196250863781,seen,0.744,0.8188900479315488,seen,0.756,0.8231506300643929,0.744,0.8190484993331836
molecules,tdc_cyp2d6_substrate_carbonmangels,chemberta_77m_mtr,667,466,66,135,2,0.2864,,Therapeutics Data Commons (ADME),0.7407407407407407,0.6962962962962963,0.7555555555555555,0.7333333333333333,0.7333333333333333,0.7110717896865522,0.7263650151668353,0.785262891809909,0.7960060667340748,0.7872851365015168,seen,0.725925925925926,0.7640293225480284,unseen_tasks,0.725925925925926,0.8064964610717896,seen,0.7407407407407407,0.791582406471183,unseen_tasks,0.7555555555555555,0.7999241658240648,0.725925925925926,0.7989130434782609
molecules,tdc_cyp2d6_substrate_carbonmangels,chemberta_v2,667,466,66,135,2,0.2864,,Therapeutics Data Commons (ADME),0.7481481481481481,0.6666666666666666,0.6814814814814815,0.7333333333333333,0.6888888888888889,0.7891809908998988,0.6783367037411527,0.7625126390293226,0.7712335692618808,0.7513902932254802,unseen_encoders,0.7037037037037037,0.7761627906976745,unseen_both,0.762962962962963,0.7900657229524772,unseen_encoders,0.7555555555555555,0.7834934277047523,unseen_both,0.762962962962963,0.772623862487361,0.725925925925926,0.7865267947421638
molecules,tdc_cyp2d6_substrate_carbonmangels,chemberta_zinc_base,667,466,66,135,2,0.2864,,Therapeutics Data Commons (ADME),0.6962962962962963,0.6888888888888889,0.6888888888888889,0.725925925925926,0.7333333333333333,0.7137259858442871,0.637891809908999,0.7273761375126391,0.7512639029322549,0.7149898887765419,seen,0.6814814814814815,0.7460819009100101,unseen_tasks,0.725925925925926,0.7587209302325582,seen,0.7407407407407407,0.7491152679474216,unseen_tasks,0.7407407407407407,0.7546764408493428,0.7037037037037037,0.7478513650151669
molecules,tdc_cyp2d6_substrate_carbonmangels,pubchem10m_bpe,667,466,66,135,2,0.2864,,Therapeutics Data Commons (ADME),0.762962962962963,0.7407407407407407,0.7703703703703704,0.7703703703703704,0.7703703703703704,0.7501263902932255,0.7175176946410514,0.8178715874620829,0.8239383215369059,0.8054853387259859,seen,0.7703703703703704,0.804474216380182,unseen_tasks,0.7851851851851852,0.8294994944388271,seen,0.7703703703703704,0.8244438827098078,unseen_tasks,0.762962962962963,0.8315217391304347,0.7703703703703704,0.8355662285136501
molecules,tdc_cyp2d6_substrate_carbonmangels,smiles_bert,667,466,66,135,2,0.2864,,Therapeutics Data Commons (ADME),0.762962962962963,0.7037037037037037,0.725925925925926,0.7333333333333333,0.7111111111111111,0.7553083923154702,0.7058897876643074,0.7827350859453993,0.7853892821031345,0.753412537917088,seen,0.7333333333333333,0.7822295247724975,unseen_tasks,0.725925925925926,0.791582406471183,seen,0.7407407407407407,0.7776794742163802,unseen_tasks,0.7481481481481481,0.7807128412537917,0.7407407407407407,0.7918351870576339
molecules,tdc_cyp2d6_veith,chemberta_77m_mtr,6000,4000,1000,1000,2,0.1928,,Therapeutics Data Commons (ADME),0.842,0.871,0.867,0.89,0.881,0.7537447931857104,0.821524988969406,0.8189599084647656,0.833086547162333,0.8302148535361467,seen,0.883,0.8425317269797111,seen,0.883,0.8386130617189779,unseen_tasks,0.873,0.8404527404482535,seen,0.877,0.8382092298027953,0.879,0.8346121344012444
molecules,tdc_cyp2d6_veith,chemberta_v2,6000,4000,1000,1000,2,0.1928,,Therapeutics Data Commons (ADME),0.835,0.815,0.855,0.856,0.864,0.7165997352657437,0.7398948541344161,0.8148505447991684,0.8109767497513443,0.8172211877145357,unseen_encoders,0.855,0.8201601866600857,unseen_encoders,0.857,0.8184326834630831,unseen_both,0.851,0.818664512896447,unseen_encoders,0.858,0.8200629678654492,0.864,0.8087781093187953
molecules,tdc_cyp2d6_veith,chemberta_zinc_base,6000,4000,1000,1000,2,0.1928,,Therapeutics Data Commons (ADME),0.845,0.819,0.863,0.86,0.847,0.7125240242598284,0.7446211832275145,0.7906505433034947,0.7943897277125913,0.7842789730703938,seen,0.856,0.8111861440782536,seen,0.851,0.8059737210119728,unseen_tasks,0.843,0.8070805195970654,seen,0.848,0.8095932515199784,0.861,0.7930510996941347
molecules,tdc_cyp2d6_veith,pubchem10m_bpe,6000,4000,1000,1000,2,0.1928,,Therapeutics Data Commons (ADME),0.863,0.866,0.871,0.878,0.863,0.741708358572828,0.8030085477755591,0.8214726403876786,0.8388710654432056,0.8325929748203321,seen,0.883,0.8426214674055295,seen,0.876,0.8323611453869684,unseen_tasks,0.876,0.8364592914993381,seen,0.878,0.8382241865404318,0.879,0.8333931602838789
molecules,tdc_cyp2d6_veith,smiles_bert,6000,4000,1000,1000,2,0.1928,,Therapeutics Data Commons (ADME),0.82,0.808,0.855,0.828,0.853,0.705584097996545,0.7212213671953873,0.7671834219520038,0.7488015913968845,0.7492951637388854,seen,0.852,0.7815493684517535,seen,0.851,0.765837315564729,unseen_tasks,0.853,0.7596377478144468,seen,0.85,0.7666748928723667,0.852,0.766921679043367
molecules,tdc_cyp3a4_substrate_carbonmangels,chemberta_77m_mtr,670,468,67,135,2,0.4701,,Therapeutics Data Commons (ADME),0.6148148148148148,0.5777777777777777,0.5851851851851851,0.5481481481481482,0.6444444444444445,0.6404837251356239,0.6080470162748643,0.582391500904159,0.6058996383363472,0.6445524412296564,seen,0.6444444444444445,0.6275994575045207,seen,0.6,0.6199141048824592,seen,0.5925925925925926,0.6175406871609403,seen,0.5851851851851851,0.6172016274864377,0.6074074074074074,0.6088381555153707
molecules,tdc_cyp3a4_substrate_carbonmangels,chemberta_v2,670,468,67,135,2,0.4701,,Therapeutics Data Commons (ADME),0.5851851851851851,0.6222222222222222,0.6296296296296297,0.6592592592592592,0.6518518518518519,0.6424050632911393,0.6139240506329114,0.648508137432188,0.6155063291139242,0.639014466546112,unseen_encoders,0.6518518518518519,0.6322332730560579,unseen_encoders,0.6444444444444445,0.6534810126582279,unseen_encoders,0.6370370370370371,0.6272603978300181,unseen_encoders,0.6222222222222222,0.6313291139240507,0.6370370370370371,0.6272603978300181
molecules,tdc_cyp3a4_substrate_carbonmangels,chemberta_zinc_base,670,468,67,135,2,0.4701,,Therapeutics Data Commons (ADME),0.6296296296296297,0.6148148148148148,0.6518518518518519,0.6148148148148148,0.6444444444444445,0.6592450271247738,0.6329113924050633,0.6109855334538878,0.6170886075949367,0.648508137432188,seen,0.6296296296296297,0.6424050632911392,seen,0.6222222222222222,0.6528028933092225,seen,0.6370370370370371,0.6311030741410489,seen,0.6296296296296297,0.6367540687160941,0.6370370370370371,0.6286166365280289
molecules,tdc_cyp3a4_substrate_carbonmangels,pubchem10m_bpe,670,468,67,135,2,0.4701,,Therapeutics Data Commons (ADME),0.5925925925925926,0.562962962962963,0.5851851851851851,0.5925925925925926,0.6222222222222222,0.6517857142857143,0.588381555153707,0.6135849909584088,0.6400316455696202,0.6212703435804702,seen,0.6814814814814815,0.6644439421338155,seen,0.6222222222222222,0.6594710669077758,seen,0.6592592592592592,0.6642179023508138,seen,0.5925925925925926,0.6488471971066908,0.6592592592592592,0.6515596745027125
molecules,tdc_cyp3a4_substrate_carbonmangels,smiles_bert,670,468,67,135,2,0.4701,,Therapeutics Data Commons (ADME),0.6074074074074074,0.562962962962963,0.6222222222222222,0.6074074074074074,0.6296296296296297,0.6386754068716094,0.5901898734177216,0.6442133815551537,0.6373191681735985,0.6347197106690778,seen,0.6148148148148148,0.64624773960217,seen,0.6296296296296297,0.6512206148282098,seen,0.6,0.6471518987341772,seen,0.6370370370370371,0.6494122965641953,0.6148148148148148,0.6066907775768534
molecules,tdc_cyp3a4_veith,chemberta_77m_mtr,6000,4000,1000,1000,2,0.4078,,Therapeutics Data Commons (ADME),0.71,0.793,0.772,0.775,0.766,0.7864895330112721,0.8613365539452496,0.8449838969404186,0.8575603864734299,0.8354106280193236,seen,0.785,0.8657608695652174,seen,0.784,0.863719806763285,seen,0.782,0.8587479871175525,seen,0.79,0.8644162640901771,0.78,0.8695933977455717
molecules,tdc_cyp3a4_veith,chemberta_v2,6000,4000,1000,1000,2,0.4078,,Therapeutics Data Commons (ADME),0.723,0.724,0.759,0.739,0.741,0.8044806763285025,0.8154750402576489,0.8456884057971015,0.8294967793880837,0.8348470209339773,unseen_encoders,0.753,0.8425966183574879,unseen_encoders,0.756,0.8381481481481481,unseen_encoders,0.747,0.8346457326892109,unseen_encoders,0.766,0.8450644122383252,0.744,0.836195652173913
molecules,tdc_cyp3a4_veith,chemberta_zinc_base,6000,4000,1000,1000,2,0.4078,,Therapeutics Data Commons (ADME),0.701,0.726,0.736,0.733,0.747,0.7752395330112721,0.8096980676328502,0.8265942028985507,0.8128582930756845,0.8252254428341383,seen,0.749,0.8287359098228665,seen,0.739,0.8221417069243155,seen,0.742,0.823828502415459,seen,0.743,0.8321296296296297,0.733,0.8195008051529791
molecules,tdc_cyp3a4_veith,pubchem10m_bpe,6000,4000,1000,1000,2,0.4078,,Therapeutics Data Commons (ADME),0.734,0.765,0.805,0.79,0.786,0.8230797101449276,0.8493438003220612,0.8780273752012882,0.8769243156199678,0.8674154589371981,seen,0.783,0.8765338164251208,seen,0.785,0.8733433977455717,seen,0.77,0.8656682769726247,seen,0.784,0.8724396135265702,0.776,0.8739452495974236
molecules,tdc_cyp3a4_veith,smiles_bert,6000,4000,1000,1000,2,0.4078,,Therapeutics Data Commons (ADME),0.7,0.723,0.737,0.722,0.701,0.7605515297906602,0.7743156199677939,0.8244041867954911,0.792950885668277,0.8011916264090176,seen,0.727,0.8155958132045088,seen,0.725,0.8057890499194847,seen,0.734,0.8094847020933976,seen,0.722,0.8131561996779388,0.742,0.8143921095008052
molecules,tdc_dili,chemberta_77m_mtr,475,332,47,96,2,0.4968,,Therapeutics Data Commons (TOX),0.6354166666666666,0.6354166666666666,0.7395833333333334,0.7708333333333334,0.75,0.7195652173913044,0.7660869565217392,0.7834782608695652,0.8554347826086955,0.7513043478260869,seen,0.7916666666666666,0.8382608695652174,seen,0.7708333333333334,0.851304347826087,unseen_tasks,0.7395833333333334,0.837391304347826,seen,0.7916666666666666,0.8621739130434782,0.7708333333333334,0.85
molecules,tdc_dili,chemberta_v2,475,332,47,96,2,0.4968,,Therapeutics Data Commons (TOX),0.7708333333333334,0.6666666666666666,0.75,0.78125,0.78125,0.8665217391304347,0.7273913043478261,0.8126086956521739,0.848695652173913,0.8352173913043478,unseen_encoders,0.7604166666666666,0.8947826086956522,unseen_encoders,0.8020833333333334,0.888695652173913,unseen_both,0.8125,0.8904347826086957,unseen_encoders,0.8125,0.8804347826086956,0.7916666666666666,0.8873913043478261
molecules,tdc_dili,chemberta_zinc_base,475,332,47,96,2,0.4968,,Therapeutics Data Commons (TOX),0.78125,0.7291666666666666,0.75,0.8020833333333334,0.8020833333333334,0.8571739130434783,0.7852173913043478,0.8352173913043477,0.865,0.8421739130434782,seen,0.75,0.8821739130434783,seen,0.78125,0.8678260869565217,unseen_tasks,0.8020833333333334,0.8760869565217392,seen,0.8125,0.8726086956521739,0.7395833333333334,0.8873913043478261
molecules,tdc_dili,pubchem10m_bpe,475,332,47,96,2,0.4968,,Therapeutics Data Commons (TOX),0.78125,0.7291666666666666,0.78125,0.8854166666666666,0.8645833333333334,0.8869565217391305,0.8091304347826087,0.8869565217391304,0.9228260869565217,0.9065217391304348,seen,0.84375,0.9082608695652175,seen,0.90625,0.9273913043478261,unseen_tasks,0.8645833333333334,0.9178260869565217,seen,0.8958333333333334,0.9304347826086956,0.8541666666666666,0.9317391304347826
molecules,tdc_dili,smiles_bert,475,332,47,96,2,0.4968,,Therapeutics Data Commons (TOX),0.625,0.6666666666666666,0.6666666666666666,0.78125,0.71875,0.7291304347826086,0.726086956521739,0.7982608695652175,0.857391304347826,0.7717391304347826,seen,0.75,0.8578260869565217,seen,0.7708333333333334,0.8717391304347826,unseen_tasks,0.7604166666666666,0.8669565217391304,seen,0.7708333333333334,0.8573913043478261,0.7708333333333334,0.8569565217391305
molecules,tdc_herg,chemberta_77m_mtr,655,458,65,132,2,0.3115,,Therapeutics Data Commons (TOX),0.7651515151515151,0.7878787878787878,0.803030303030303,0.7727272727272727,0.7727272727272727,0.7746686303387335,0.7256259204712813,0.8346097201767304,0.791899852724595,0.8020618556701032,seen,0.7878787878787878,0.8176730486008836,seen,0.7878787878787878,0.8268041237113402,seen,0.7878787878787878,0.8125184094256259,seen,0.803030303030303,0.843740795287187,0.7803030303030303,0.8144329896907216
molecules,tdc_herg,chemberta_v2,655,458,65,132,2,0.3115,,Therapeutics Data Commons (TOX),0.803030303030303,0.8257575757575758,0.803030303030303,0.803030303030303,0.8181818181818182,0.762739322533137,0.789101620029455,0.7624447717231222,0.8001472754050074,0.8410898379970545,unseen_encoders,0.8106060606060606,0.8499263622974963,unseen_encoders,0.8409090909090909,0.8483063328424153,unseen_encoders,0.8257575757575758,0.8496318114874816,unseen_encoders,0.8333333333333334,0.8378497790868925,0.7954545454545454,0.8500736377025037
molecules,tdc_herg,chemberta_zinc_base,655,458,65,132,2,0.3115,,Therapeutics Data Commons (TOX),0.7954545454545454,0.7727272727272727,0.7954545454545454,0.803030303030303,0.7803030303030303,0.7256259204712813,0.7808541973490427,0.7783505154639175,0.8390279823269514,0.795139911634757,seen,0.7954545454545454,0.8508100147275405,seen,0.803030303030303,0.8487481590574375,seen,0.7954545454545454,0.8438880706921943,seen,0.8106060606060606,0.8279823269513992,0.7803030303030303,0.8306332842415316
molecules,tdc_herg,pubchem10m_bpe,655,458,65,132,2,0.3115,,Therapeutics Data Commons (TOX),0.8106060606060606,0.75,0.7954545454545454,0.7803030303030303,0.7878787878787878,0.711340206185567,0.7653902798232696,0.7552282768777614,0.7693667157584683,0.7460972017673049,seen,0.803030303030303,0.7774668630338734,seen,0.7954545454545454,0.7808541973490427,seen,0.7803030303030303,0.7783505154639175,seen,0.7803030303030303,0.7815905743740796,0.803030303030303,0.7726067746686304
molecules,tdc_herg,smiles_bert,655,458,65,132,2,0.3115,,Therapeutics Data Commons (TOX),0.7196969696969697,0.7575757575757576,0.7575757575757576,0.7575757575757576,0.7348484848484849,0.6500736377025037,0.7681885125184095,0.6877761413843888,0.7085419734904271,0.7382916053019146,seen,0.75,0.7649484536082474,seen,0.7727272727272727,0.7620029455081001,seen,0.7803030303030303,0.7480117820324007,seen,0.75,0.7400589101620029,0.7575757575757576,0.7399116347569955
molecules,tdc_hia_hou,chemberta_77m_mtr,578,404,57,117,2,0.1349,,Therapeutics Data Commons (ADME),0.8888888888888888,0.8888888888888888,0.9230769230769231,0.8974358974358975,0.8632478632478633,0.9193415637860083,0.9456790123456791,0.9432098765432099,0.9615226337448559,0.9477366255144033,seen,0.9145299145299145,0.9732510288065844,seen,0.9230769230769231,0.9707818930041153,seen,0.9145299145299145,0.9732510288065844,seen,0.9145299145299145,0.974485596707819,0.9230769230769231,0.9703703703703703
molecules,tdc_hia_hou,chemberta_v2,578,404,57,117,2,0.1349,,Therapeutics Data Commons (ADME),0.8888888888888888,0.9145299145299145,0.9487179487179487,0.8974358974358975,0.8632478632478633,0.9532921810699588,0.9539094650205762,0.9551440329218106,0.9522633744855967,0.937037037037037,unseen_encoders,0.8888888888888888,0.9777777777777777,unseen_encoders,0.8974358974358975,0.9794238683127572,unseen_encoders,0.8974358974358975,0.9790123456790123,unseen_encoders,0.8974358974358975,0.9728395061728394,0.8974358974358975,0.9761316872427983
molecules,tdc_hia_hou,chemberta_zinc_base,578,404,57,117,2,0.1349,,Therapeutics Data Commons (ADME),0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8717948717948718,0.8632478632478633,0.9030864197530865,0.91440329218107,0.928395061728395,0.9275720164609054,0.8748971193415638,seen,0.8717948717948718,0.9312757201646091,seen,0.8632478632478633,0.9341563786008231,seen,0.8632478632478633,0.9304526748971195,seen,0.8632478632478633,0.9300411522633746,0.8717948717948718,0.9255144032921812
molecules,tdc_hia_hou,pubchem10m_bpe,578,404,57,117,2,0.1349,,Therapeutics Data Commons (ADME),0.8803418803418803,0.9145299145299145,0.9316239316239316,0.9401709401709402,0.9145299145299145,0.946090534979424,0.9683127572016461,0.9761316872427983,0.9691358024691358,0.9604938271604939,seen,0.9145299145299145,0.9757201646090534,seen,0.9145299145299145,0.9781893004115227,seen,0.9230769230769231,0.9757201646090535,seen,0.9145299145299145,0.9765432098765432,0.9230769230769231,0.9740740740740741
molecules,tdc_hia_hou,smiles_bert,578,404,57,117,2,0.1349,,Therapeutics Data Commons (ADME),0.9316239316239316,0.9572649572649573,0.9487179487179487,0.9487179487179487,0.9230769230769231,0.9728395061728394,0.9728395061728395,0.9827160493827161,0.9748971193415638,0.9843621399176955,seen,0.9487179487179487,0.9732510288065844,seen,0.9487179487179487,0.9786008230452675,seen,0.9401709401709402,0.9818930041152263,seen,0.9487179487179487,0.9835390946502058,0.9487179487179487,0.9839506172839507
molecules,tdc_hiv,chemberta_77m_mtr,6000,4000,1000,1000,2,0.0208,,Therapeutics Data Commons (HTS),0.978,0.955,0.982,0.982,0.983,0.5158806802940071,0.7710714094103761,0.5872096142496915,0.610306346907023,0.5624765277107141,seen,0.982,0.537314233596223,seen,0.983,0.5441279038575031,unseen_tasks,0.983,0.5549117441922851,seen,0.983,0.5613498578249907,0.98,0.5248135629593862
molecules,tdc_hiv,chemberta_v2,6000,4000,1000,1000,2,0.0208,,Therapeutics Data Commons (HTS),0.98,0.974,0.982,0.982,0.982,0.6278770320296153,0.6853908471484521,0.6890927624872578,0.7375663930468372,0.6434894575889265,unseen_encoders,0.982,0.5964912280701754,unseen_encoders,0.983,0.6608187134502923,unseen_both,0.982,0.6639304683727668,unseen_encoders,0.983,0.6408069102419658,0.981,0.6219217769193626
molecules,tdc_hiv,chemberta_zinc_base,6000,4000,1000,1000,2,0.0208,,Therapeutics Data Commons (HTS),0.98,0.969,0.981,0.981,0.982,0.6983207253608026,0.6883953001770482,0.5895702559150169,0.6553463168624928,0.6751971672300016,seen,0.983,0.6037341059069692,seen,0.982,0.6542732979237084,unseen_tasks,0.983,0.6449916841032244,seen,0.981,0.6315789473684211,0.98,0.5972423413273245
molecules,tdc_hiv,pubchem10m_bpe,6000,4000,1000,1000,2,0.0208,,Therapeutics Data Commons (HTS),0.977,0.958,0.982,0.982,0.983,0.6381243628950051,0.7542786630184023,0.5909115295884972,0.6393851601480767,0.7105531412629434,seen,0.982,0.6025537850743066,seen,0.982,0.6381780138419442,unseen_tasks,0.982,0.6423091367562638,seen,0.982,0.6558828263318848,0.982,0.6280379848704329
molecules,tdc_hiv,smiles_bert,6000,4000,1000,1000,2,0.0208,,Therapeutics Data Commons (HTS),0.978,0.975,0.981,0.982,0.981,0.6203390739846558,0.5339342239390525,0.6644669778421589,0.5766940286496056,0.6285208433928858,seen,0.982,0.6251944846826547,seen,0.981,0.5800203873598369,unseen_tasks,0.982,0.5386018563227641,seen,0.982,0.5474542625677343,0.98,0.6278770320296152
molecules,tdc_kcnq2_potassium_channel_butkiewicz,chemberta_77m_mtr,6000,4000,1000,1000,2,0.0003,,Therapeutics Data Commons (HTS),,,,,,,,,,,,,,,,,,,,,,,,
molecules,tdc_kcnq2_potassium_channel_butkiewicz,chemberta_v2,6000,4000,1000,1000,2,0.0003,,Therapeutics Data Commons (HTS),,,,,,,,,,,,,,,,,,,,,,,,
molecules,tdc_kcnq2_potassium_channel_butkiewicz,chemberta_zinc_base,6000,4000,1000,1000,2,0.0003,,Therapeutics Data Commons (HTS),,,,,,,,,,,,,,,,,,,,,,,,
molecules,tdc_kcnq2_potassium_channel_butkiewicz,pubchem10m_bpe,6000,4000,1000,1000,2,0.0003,,Therapeutics Data Commons (HTS),,,,,,,,,,,,,,,,,,,,,,,,
molecules,tdc_kcnq2_potassium_channel_butkiewicz,smiles_bert,6000,4000,1000,1000,2,0.0003,,Therapeutics Data Commons (HTS),,,,,,,,,,,,,,,,,,,,,,,,
molecules,tdc_pampa_ncats,chemberta_77m_mtr,2034,1423,203,408,2,0.145,,Therapeutics Data Commons (ADME),0.8627450980392157,0.8382352941176471,0.8529411764705882,0.8676470588235294,0.8676470588235294,0.6528199845480299,0.7025495750708216,0.7181045583311872,0.7575585887200619,0.7317537986093227,seen,0.8700980392156863,0.6527942312644863,seen,0.8676470588235294,0.7332474890548545,seen,0.8627450980392157,0.721967550862735,seen,0.8676470588235294,0.7228946690703065,0.8651960784313726,0.7381921194952357
molecules,tdc_pampa_ncats,chemberta_v2,2034,1423,203,408,2,0.145,,Therapeutics Data Commons (ADME),0.8357843137254902,0.8235294117647058,0.8578431372549019,0.8357843137254902,0.8651960784313726,0.6643059490084986,0.6764357455575586,0.6312129796549061,0.6628895184135978,0.6355910378573268,unseen_encoders,0.8676470588235294,0.631882565027041,unseen_encoders,0.8627450980392157,0.6754056142158126,unseen_encoders,0.8651960784313726,0.676847798094257,unseen_encoders,0.8602941176470589,0.6671645634818439,0.8602941176470589,0.6852433685294875
molecules,tdc_pampa_ncats,chemberta_zinc_base,2034,1423,203,408,2,0.145,,Therapeutics Data Commons (ADME),0.8627450980392157,0.8137254901960784,0.8578431372549019,0.8651960784313726,0.8700980392156863,0.6706155034766933,0.6263713623486995,0.6548029873808912,0.6957764614988412,0.6940509915014165,seen,0.8602941176470589,0.6707700231779553,seen,0.8627450980392157,0.6947720834406387,seen,0.8627450980392157,0.6930723667267578,seen,0.8578431372549019,0.6943600309039403,0.8627450980392157,0.7025495750708215
molecules,tdc_pampa_ncats,pubchem10m_bpe,2034,1423,203,408,2,0.145,,Therapeutics Data Commons (ADME),0.8308823529411765,0.8480392156862745,0.8553921568627451,0.8602941176470589,0.8578431372549019,0.6659541591552923,0.7057944887973217,0.7331959824877673,0.75148081380376,0.7002832861189803,seen,0.8553921568627451,0.7322173577131084,seen,0.8627450980392157,0.7464846767962915,seen,0.8602941176470589,0.7475148081380376,seen,0.8602941176470589,0.7427246973989183,0.8627450980392157,0.736904455318053
molecules,tdc_pampa_ncats,smiles_bert,2034,1423,203,408,2,0.145,,Therapeutics Data Commons (ADME),0.8627450980392157,0.8284313725490197,0.8651960784313726,0.8725490196078431,0.8529411764705882,0.6524336852948751,0.670048931238733,0.7229461756373938,0.7321658511460212,0.716198815348957,seen,0.8553921568627451,0.7222765902652588,seen,0.8578431372549019,0.7464846767962915,seen,0.8578431372549019,0.748596446046871,seen,0.8602941176470589,0.7462786505279424,0.8602941176470589,0.7364924027813546
molecules,tdc_pgp_broccatelli,chemberta_77m_mtr,1218,852,121,245,2,0.4663,,Therapeutics Data Commons (ADME),0.8530612244897959,0.7551020408163265,0.8489795918367347,0.8489795918367347,0.8163265306122449,0.9051252999200214,0.8381764862703279,0.9232204745401227,0.9360170621167689,0.9131564916022396,seen,0.8857142857142857,0.9509464142895229,unseen_tasks,0.8612244897959184,0.9496134364169555,seen,0.8734693877551021,0.9490135963743003,unseen_tasks,0.8612244897959184,0.9488136496934152,0.8816326530612245,0.9458144494801386
molecules,tdc_pgp_broccatelli,chemberta_v2,1218,852,121,245,2,0.4663,,Therapeutics Data Commons (ADME),0.8,0.746938775510204,0.7673469387755102,0.8163265306122449,0.8244897959183674,0.8735670487869901,0.8545054652092775,0.8802319381498266,0.8942615302585977,0.8946947480671821,unseen_encoders,0.8326530612244898,0.9146894161556918,unseen_both,0.8448979591836735,0.9084244201546254,unseen_encoders,0.8367346938775511,0.9122234070914422,unseen_both,0.8244897959183674,0.9146894161556918,0.8285714285714286,0.9119568115169288
molecules,tdc_pgp_broccatelli,chemberta_zinc_base,1218,852,121,245,2,0.4663,,Therapeutics Data Commons (ADME),0.7877551020408163,0.8244897959183674,0.8,0.7551020408163265,0.7795918367346939,0.8826312983204478,0.8750333244468143,0.8855638496400959,0.8857304718741669,0.8877632631298321,seen,0.7918367346938775,0.8988936283657691,unseen_tasks,0.7959183673469388,0.893761663556385,seen,0.7673469387755102,0.9010263929618769,unseen_tasks,0.7673469387755102,0.9002932551319648,0.8244897959183674,0.8976272993868302
